batch_id,drug_code,brand_name,therapeutic_area,form,is_cold_chain,shelf_life_months,unit_cost_usd,supplier_id,supplier_name,supplier_country,supplier_reliability,warehouse_id,region,date_procurement,units_procured,units_manufactured,qa_pass,qa_result,qa_fail_reason,units_qa_passed,units_packaged,units_warehoused,units_distributed,units_delivered,units_dispensed,delay_procurement_days,date_manufacturing,delay_manufacturing_days,date_quality,delay_quality_testing_days,date_packaging,delay_packaging_days,date_warehouse,delay_warehouse_days,date_distributor,delay_distributor_days,date_pharmacy,delay_hospital_pharmacy_days,date_patient,delay_patient_days,total_cycle_time_days,qa_delay_days,cold_chain_excursion,storage_temp_c,storage_humidity_pct,storage_duration_days,potency_pct,expiry_date,days_to_expiry_at_delivery,batch_risk_label,batch_value_usd,units_lost,value_lost_usd,year,month,year_month,quarter
BATCH-00726,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-LA-01,Latin America,2023-05-19,37041,35909,1,Pass,Not Applicable,35643,32105,31601,29267,28310,24982,15.9,2023-05-30,10.6,2023-06-20,20.6,2023-06-22,1.7,2023-08-11,49.9,2023-08-19,7.9,2023-08-25,6.4,2023-09-05,11.4,109,20.6,0,30.7,57.3,64,94.42,2026-05-29 20:09:36.000000008,1008,High,88898.4,12059,28941.6,2023,5,2023-05,2023Q2
BATCH-00727,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-ME-01,MEA,2025-05-04,25041,24276,1,Pass,Not Applicable,23750,21392,21056,19501,18863,16645,8.4,2025-05-08,3.6,2025-05-29,21.0,2025-05-31,1.9,2025-07-25,55.2,2025-07-27,1.6,2025-08-02,5.8,2025-08-08,6.4,96,21.0,0,34.2,71.1,63,91.71,2028-05-07 20:09:36.000000008,1009,High,60098.4,8396,20150.4,2025,5,2025-05,2025Q2
BATCH-00728,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-NA-02,North America,2024-03-15,33384,32364,1,Pass,Not Applicable,31122,28033,27593,25555,24719,21813,35.2,2024-03-24,9.4,2024-04-22,29.1,2024-04-25,3.4,2024-05-27,31.9,2024-06-02,6.4,2024-06-09,6.8,2024-06-10,1.4,87,29.1,0,20.6,59.1,45,99.19,2027-03-24 20:09:36.000000008,1018,Low,80121.6,11571,27770.4,2024,3,2024-03,2024Q1
BATCH-00729,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-01,Aurobindo API Ltd,India,0.94,WH-ME-01,Middle East & Africa,2024-09-06,38597,37418,1,Pass,Not Applicable,35724,32178,31673,29334,28374,25038,17.0,2024-09-18,12.4,2024-09-27,9.3,2024-10-01,3.8,2024-10-12,11.5,2024-10-19,6.9,2024-10-20,1.3,2024-10-26,5.7,50,9.3,0,38.8,66.7,19,96.56,2027-03-20 04:48:00.000000000,881,Medium,71404.45,13559,25084.15,2024,9,2024-09,2024Q3
BATCH-00730,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-01,Aurobindo API Ltd,India,0.94,WH-EU-01,Europe,2024-10-10,67620,65554,1,Pass,Not Applicable,63556,57247,56348,52187,50480,44545,16.4,2024-10-18,7.8,2024-11-06,18.6,2024-11-13,7.1,2024-12-30,47.3,2025-01-04,4.7,2025-01-09,5.0,2025-01-13,4.1,95,18.6,0,25.2,35.3,57,98.42,2027-04-19 04:48:00.000000000,830,Low,125097.0,23075,42688.75,2024,10,2024-10,2024Q4
BATCH-00731,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-EU-01,Europe,2023-11-14,45718,44321,1,Pass,Not Applicable,43512,39193,38578,35729,34560,30497,17.1,2023-11-27,12.5,2023-12-17,20.2,2023-12-18,1.5,2024-01-27,39.8,2024-01-30,3.0,2024-02-03,3.7,2024-02-12,8.5,90,20.2,0,19.9,48.2,47,99.08,2026-11-26 20:09:36.000000008,1027,Low,109723.2,15221,36530.4,2023,11,2023-11,2023Q4
BATCH-00732,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,0.96,WH-NA-01,North America,2024-12-26,54727,53055,1,Pass,Not Applicable,51429,46324,45597,42230,40848,36045,10.3,2025-01-07,12.3,2025-01-26,19.3,2025-01-31,4.5,2025-03-07,35.3,2025-03-12,5.4,2025-03-19,7.3,2025-03-25,5.9,89,19.3,0,,50.8,47,99.26,2028-01-07 20:09:36.000000008,1024,Low,131344.8,18682,44836.8,2024,12,2024-12,2024Q4
BATCH-00733,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-EU-01,Europe,2024-05-13,25426,24649,1,Pass,Not Applicable,24119,21725,21384,19805,19157,16905,10.2,2024-05-21,7.9,2024-06-07,16.6,2024-06-10,2.9,2024-08-11,62.0,2024-08-15,4.5,2024-08-20,5.2,2024-08-28,7.5,107,16.6,0,17.0,71.1,71,98.28,2027-05-21 20:09:36.000000008,1004,Low,61022.4,8521,20450.4,2024,5,2024-05,2024Q2
BATCH-00734,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-04,Lonza Group AG,Switzerland,0.97,WH-EU-01,Europe,2024-01-10,26366,25561,1,Pass,Not Applicable,24790,22329,21978,20355,19689,17374,17.5,2024-01-21,11.0,2024-02-06,15.8,2024-02-10,4.3,2024-03-29,48.1,2024-04-07,8.7,2024-04-10,3.1,2024-04-21,11.1,102,15.8,0,26.4,36.4,60,97.55,2027-01-20 20:09:36.000000008,1015,Low,63278.4,8992,21580.8,2024,1,2024-01,2024Q1
BATCH-00735,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-AP-01,Asia-Pacific,2023-10-31,29767,28858,1,Pass,Not Applicable,28298,25489,25089,23236,22476,19833,13.1,2023-11-13,13.5,2023-12-11,28.2,2023-12-14,3.2,2024-01-25,42.2,2024-01-27,1.7,2024-02-04,7.6,2024-02-17,12.9,109,28.2,0,22.3,45.0,52,98.77,2026-11-12 20:09:36.000000008,1012,Low,71440.8,9934,23841.6,2023,10,2023-10,2023Q4
BATCH-00736,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-NA-01,North America,2025-01-28,30937,29992,0,Fail,Particulate Contamination,20935,18857,18561,17190,16628,14673,31.1,2025-02-05,8.4,2025-03-12,35.4,2025-03-18,5.6,2025-04-30,42.9,2025-05-03,3.3,2025-05-04,1.0,2025-05-12,8.2,104,35.4,0,21.3,63.9,47,98.13,2027-08-07 04:48:00.000000000,825,High,57233.45,16264,30088.4,2025,1,2025-01,2025Q1
BATCH-00737,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-02,North America,2023-09-18,21518,20861,1,Pass,Not Applicable,20678,18625,18333,16979,16424,14493,17.1,2023-09-28,10.4,2023-11-01,33.6,2023-11-07,5.5,2024-01-01,55.3,2024-01-04,3.1,2024-01-10,5.5,2024-01-21,11.3,125,33.6,0,21.9,41.7,64,98.32,2026-09-27 20:09:36.000000008,991,Low,51643.2,7025,16860.0,2023,9,2023-09,2023Q3
BATCH-00738,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-EU-01,Europe,2023-06-09,55921,54213,1,Pass,Not Applicable,51971,46812,46077,42674,41278,36425,38.5,2023-06-23,14.5,2023-07-15,22.2,2023-07-19,3.8,2023-08-16,27.6,2023-08-22,6.3,2023-08-24,2.3,2023-08-30,6.3,82,22.2,0,23.0,44.8,36,97.98,2026-06-22 20:09:36.000000008,1033,Low,134210.4,19496,46790.4,2023,6,2023-06,2023Q2
BATCH-00739,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-NA-01,North America,2025-06-16,47620,46165,1,Pass,Not Applicable,45312,40814,40173,37206,35989,31758,38.5,2025-06-24,8.4,2025-07-11,17.3,2025-07-17,6.2,2025-08-10,24.2,2025-08-18,8.2,2025-08-22,3.7,2025-08-23,1.0,68,17.3,0,25.8,70.4,36,96.32,2028-06-23 20:09:36.000000008,1036,Medium,114288.0,15862,38068.8,2025,6,2025-06,2025Q2
BATCH-00740,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,0.96,WH-NA-01,North America,2023-12-04,28901,28018,1,Pass,Not Applicable,27142,24448,24064,22287,21558,19023,14.4,2023-12-16,12.4,2024-01-07,22.3,2024-01-12,5.1,2024-02-17,35.8,2024-02-24,6.7,2024-02-28,4.2,2024-03-01,2.3,88,22.3,0,18.7,56.0,47,98.77,2026-12-15 20:09:36.000000008,1021,Low,69362.4,9878,23707.2,2023,12,2023-12,2023Q4
BATCH-00741,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-AP-01,Asia-Pacific,2024-10-17,43024,41710,1,Pass,Not Applicable,40484,36465,35893,33242,32154,28374,30.1,2024-10-25,7.8,2024-11-14,19.7,2024-11-20,6.1,2024-12-09,18.8,2024-12-12,3.4,2024-12-19,7.2,2024-12-25,6.2,69,19.7,0,20.6,61.4,29,98.36,2027-10-25 20:09:36.000000008,1040,Low,103257.6,14650,35160.0,2024,10,2024-10,2024Q4
BATCH-00742,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-02,Divis Laboratories,India,,WH-ME-01,MEA,2024-12-15,36084,34982,1,Pass,Not Applicable,33901,30536,30057,27837,26926,23760,15.8,2024-12-26,10.5,2025-01-22,27.1,2025-01-26,3.9,2025-03-06,39.2,2025-03-13,6.5,2025-03-25,12.4,2025-04-04,10.2,110,27.1,0,30.4,68.9,58,96.08,2027-12-26 20:09:36.000000008,1006,Medium,86601.6,12324,29577.6,2024,12,2024-12,2024Q4
BATCH-00743,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-AP-01,Asia-Pacific,2025-05-02,44459,43101,1,Pass,Not Applicable,42026,37854,37260,34509,33380,29455,34.9,2025-05-14,12.3,2025-05-26,12.0,2025-05-31,5.4,2025-07-12,41.7,2025-07-16,4.2,2025-07-18,1.5,2025-07-24,6.2,83,12.0,0,22.1,53.3,48,97.58,2027-05-14 13:26:24.000000008,665,Low,140045.85,15004,47262.6,2025,5,2025-05,2025Q2
BATCH-00744,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-NA-01,North America,2024-10-03,18683,18112,1,Pass,Not Applicable,17704,15947,15697,14538,14062,12409,31.1,2024-10-07,3.8,2024-10-15,8.2,2024-10-18,2.8,2024-11-26,38.8,2024-12-03,6.7,2024-12-08,5.4,2024-12-20,11.7,78,8.2,0,25.9,53.0,51,97.92,2027-10-07 20:09:36.000000008,1033,Low,44839.2,6274,15057.6,2024,10,2024-10,2024Q4
BATCH-00745,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-ME-01,Middle East & Africa,2024-12-02,30910,29966,1,Pass,Not Applicable,29508,26579,26162,24230,23437,20681,11.2,2024-12-11,9.4,2025-01-01,21.2,2025-01-04,2.7,2025-02-06,33.5,2025-02-12,6.4,2025-02-24,12.4,2025-03-10,14.3,98,21.2,0,22.5,70.8,51,97.08,2027-06-12 04:48:00.000000000,838,Low,57183.5,10229,18923.65,2024,12,2024-12,2024Q4
BATCH-00746,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-08,Siegfried Holding,Germany,0.96,WH-AP-01,Asia-Pacific,2025-04-17,32068,31088,1,Pass,Not Applicable,30743,27691,27256,25243,24417,21546,20.9,2025-04-29,12.3,2025-05-23,24.0,2025-05-30,7.3,2025-08-08,69.8,2025-08-11,2.6,2025-08-15,4.0,2025-08-18,3.4,123,24.0,0,29.0,42.7,77,95.16,2027-10-29 04:48:00.000000000,805,Medium,59325.8,10522,19465.7,2025,4,2025-04,2025Q2
BATCH-00747,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-02,Divis Laboratories,India,0.96,WH-LA-01,Latin America,2025-07-21,42699,41395,1,Pass,Not Applicable,40401,36391,35820,33175,32090,28317,13.1,2025-08-02,11.7,2025-08-23,20.7,2025-08-25,2.4,2025-10-21,56.9,2025-10-30,8.8,2025-11-03,4.4,2025-11-18,15.5,120,20.7,0,28.6,80.1,70,92.92,2028-08-01 20:09:36.000000008,1002,High,102477.6,14382,34516.8,2025,7,2025-07,2025Q3
BATCH-00748,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-02,North America,2023-03-06,25237,24466,1,Pass,Not Applicable,24284,21873,21530,19940,19288,17020,19.4,2023-03-15,9.4,2023-04-07,23.0,2023-04-10,3.3,2023-05-18,38.3,2023-05-26,8.4,2023-05-31,5.0,2023-06-01,1.0,87,23.0,0,27.9,46.1,51,96.03,2026-03-14 20:09:36.000000008,1018,Medium,60568.8,8217,19720.8,2023,3,2023-03,2023Q1
BATCH-00749,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-02,Divis Laboratories,India,0.96,WH-AP-01,Asia-Pacific,2025-01-09,11499,11148,1,Pass,Not Applicable,10848,9771,9618,8908,8617,7604,15.2,2025-01-17,7.7,2025-02-08,22.2,2025-02-09,1.2,2025-03-23,41.7,2025-03-29,5.8,2025-04-05,7.0,2025-04-19,14.4,100,22.2,0,7.3,63.3,55,96.54,2026-07-18 22:04:48.000000008,469,Medium,110390.4,3895,37392.0,2025,1,2025-01,2025Q1
BATCH-00750,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-NA-01,North America,2023-07-24,20862,20225,1,Pass,Not Applicable,19920,17943,17661,16357,15822,13962,34.4,2023-08-06,12.9,2023-08-16,10.1,2023-08-19,2.7,2023-10-23,64.8,2023-10-29,5.8,2023-11-04,5.8,2023-11-11,6.9,110,10.1,0,25.9,57.6,77,95.39,2025-08-05 13:26:24.000000008,640,Medium,65715.3,6900,21735.0,2023,7,2023-07,2023Q3
BATCH-00751,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation  ,USA,0.95,WH-AP-01,asia pacific,2025-06-05,32028,31050,0,Fail,Moisture Content Deviation,16377,14751,14519,13447,13007,11478,17.7,2025-06-15,10.0,2025-07-12,27.0,2025-07-15,2.5,2025-08-13,29.5,2025-08-15,2.3,2025-08-19,4.5,2025-08-25,6.1,81,27.0,0,21.6,46.0,35,99.46,2028-06-14 20:09:36.000000008,1030,High,76867.2,20550,49320.0,2025,6,2025-06,2025Q2
BATCH-00752,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-NA-02,North America,2023-03-21,33753,32722,0,Fail,Dissolution Out of Specification,17170,15466,15223,14099,13638,12035,31.7,2023-04-03,12.6,2023-05-06,33.4,2023-05-09,3.0,2023-06-01,22.6,2023-06-02,1.0,2023-06-05,3.1,2023-06-12,7.0,83,33.4,0,27.7,57.3,27,99.25,2026-04-02 20:09:36.000000008,1032,High,81007.2,21718,52123.2,2023,3,2023-03,2023Q1
BATCH-00753,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-ME-01,Middle East & Africa,2023-09-21,66648,64612,1,Pass,Not Applicable,62943,56695,55805,51684,49993,44115,22.6,2023-10-03,12.1,2023-10-23,20.0,2023-10-27,4.4,2023-12-10,44.1,2023-12-12,1.8,2023-12-22,10.1,2023-12-26,3.8,96,20.0,0,24.9,62.4,56,95.74,2026-10-02 20:09:36.000000008,1015,Medium,159955.2,22533,54079.2,2023,9,2023-09,2023Q3
BATCH-00754,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-NA-01,North America,2023-07-30,41972,40690,1,Pass,Not Applicable,39796,35846,35283,32678,31609,27893,22.9,2023-08-09,9.7,2023-08-20,11.1,2023-08-25,4.8,2023-10-11,47.5,2023-10-16,5.4,2023-10-19,3.2,2023-11-01,13.0,94,11.1,0,20.9,32.6,55,99.43,2026-02-07 04:48:00.000000000,842,Low,77648.2,14079,26046.15,2023,7,2023-07,2023Q3
BATCH-00755,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-05,Cambrex Corporation,USA,0.95,WH-AP-01,Asia-Pacific,2024-08-21,34004,32965,0,Fail,Assay Potency Deviation,10202,9189,9045,8377,8103,7150,10.0,2024-09-04,14.2,2024-10-01,26.7,2024-10-03,2.5,2024-11-21,48.8,2024-11-26,5.5,2024-11-27,1.2,2024-12-01,4.2,102,26.7,0,17.2,51.0,55,97.93,2027-03-06 04:48:00.000000000,829,High,62907.4,26854,49679.9,2024,8,2024-08,2024Q3
BATCH-00756,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-NA-01,North America,2023-01-14,32416,31426,1,Pass,Not Applicable,30702,27654,27220,25210,24385,21518,9.3,2023-01-23,9.2,2023-02-14,22.3,2023-02-17,2.8,2023-04-13,54.9,2023-04-20,6.8,2023-04-22,1.9,2023-04-27,4.7,103,22.3,0,24.4,,64,97.23,2026-01-22 20:09:36.000000008,1006,Low,77798.4,10898,26155.2,2023,1,2023-01,2023Q1
BATCH-00757,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-LA-01,Latin America,2023-02-02,52248,50652,1,Pass,Not Applicable,49760,44821,44117,40859,39522,34875,16.0,2023-02-17,14.6,2023-03-19,29.8,2023-03-25,5.6,2023-04-21,26.8,2023-04-27,6.5,2023-05-02,4.5,2023-05-03,1.5,90,29.8,0,32.5,66.6,38,94.6,2026-02-16 20:09:36.000000008,1021,High,125395.2,17373,41695.2,2023,2,2023-02,2023Q1
BATCH-00758,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-EU-01,EU,2024-06-14,25646,24863,1,Pass,Not Applicable,24160,21762,21420,19838,19189,16933,38.7,2024-06-29,15.0,2024-07-06,7.3,2024-07-13,6.6,2024-07-28,14.6,2024-08-05,8.0,2024-08-13,7.6,2024-08-17,4.1,64,7.3,0,4.6,50.4,31,97.47,2025-09-28 14:24:00.000000000,411,Low,315445.8,8713,107169.9,2024,6,2024-06,2024Q2
BATCH-00759,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-ME-01,Middle East & Africa,2025-08-20,30979,30033,1,Pass,Not Applicable,28131,25339,24941,23099,22343,19716,14.8,2025-09-03,14.2,2025-09-24,21.2,2025-09-30,5.9,2025-10-29,29.5,2025-11-09,10.8,2025-11-12,3.5,2025-11-16,4.2,88,21.2,0,24.9,70.7,43,95.94,2028-09-02 20:09:36.000000008,1025,Medium,74349.6,11263,27031.2,2025,8,2025-08,2025Q3
BATCH-00760,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-AP-01,Asia-Pacific,2024-06-14,20796,20161,1,Pass,Not Applicable,20003,18017,17734,16424,15887,14019,14.6,2024-06-24,10.5,2024-07-07,13.4,2024-07-09,1.5,2024-08-28,50.5,2024-09-02,5.5,2024-09-10,8.4,2024-09-14,3.9,92,13.4,0,23.0,44.3,63,97.34,2026-12-24 04:48:00.000000000,835,Low,38472.6,6777,12537.45,2024,6,2024-06,2024Q2
BATCH-00761,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-04,Lonza Group AG,Switzerland,0.97,WH-EU-01,Europe,2024-03-28,59632,57810,0,Fail,Moisture Content Deviation,25205,22703,22347,20697,20020,17666,17.9,2024-04-16,18.6,2024-05-16,30.0,2024-05-22,5.8,2024-06-14,23.4,2024-06-17,3.3,2024-06-24,7.2,2024-06-30,6.3,94,30.0,0,27.5,37.7,33,98.35,2026-10-16 04:48:00.000000000,844,High,110319.2,41966,77637.1,2024,3,2024-03,2024Q1
BATCH-00762,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-01,North America,2024-10-15,38749,37565,1,Pass,Not Applicable,36142,32554,32043,29677,28706,25331,11.7,2024-10-26,11.5,2024-11-18,22.5,2024-11-25,6.8,2024-11-30,5.2,2024-12-01,1.1,2024-12-06,5.0,2024-12-09,2.5,55,22.5,0,18.1,40.2,11,99.45,2027-10-26 20:09:36.000000008,1054,Low,92997.6,13418,32203.2,2024,10,2024-10,2024Q4
BATCH-00763,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-AP-01,Asia-Pacific,2024-08-02,24412,23666,0,Fail,Moisture Content Deviation,10522,9478,9329,8640,8357,7374,40.5,2024-08-14,11.7,2024-09-10,27.4,2024-09-11,1.5,2024-10-24,42.6,2024-11-03,10.1,2024-11-04,1.0,2024-11-17,13.4,107,27.4,0,21.9,74.2,54,96.1,2027-08-14 20:09:36.000000008,1013,High,58588.8,17038,40891.2,2024,8,2024-08,2024Q3
BATCH-00764,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-EU-01,Europe,2024-02-03,31317,30360,1,Pass,Not Applicable,29387,26470,26054,24130,23341,20597,23.2,2024-02-14,10.9,2024-03-08,22.8,2024-03-14,5.6,2024-04-13,29.8,2024-04-16,3.5,2024-04-19,2.5,2024-04-25,6.4,82,22.8,0,20.8,85.3,36,96.8,2027-02-13 20:09:36.000000008,1030,Medium,75160.8,10720,25728.0,2024,2,2024-02,2024Q1
BATCH-00765,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-01,North America,2024-08-23,40703,39460,1,Pass,Not Applicable,38089,34308,33769,31275,30252,26695,26.9,2024-08-31,7.6,2024-09-26,25.8,2024-09-30,4.3,2024-10-09,8.9,2024-10-11,2.1,2024-10-14,3.4,2024-10-22,8.5,60,25.8,0,25.8,74.0,14,99.09,2026-08-31 13:26:24.000000008,686,Low,128214.45,14008,44125.2,2024,8,2024-08,2024Q3
BATCH-00766,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-AP-01,Asia-Pacific,2023-02-01,29575,28672,1,Pass,Not Applicable,27616,24875,24484,22676,21934,19355,28.0,2023-02-16,14.9,2023-03-06,18.0,2023-03-10,3.5,2023-04-20,41.3,2023-04-27,6.6,2023-05-06,8.9,2023-05-16,10.4,104,18.0,0,23.5,35.1,57,98.66,2026-02-15 20:09:36.000000008,1016,Low,70980.0,10220,24528.0,2023,2,2023-02,2023Q1
BATCH-00767,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-02,Divis Laboratories,India,0.96,WH-NA-02,North America,2023-09-14,26253,25451,1,Pass,Not Applicable,24530,22095,21748,20142,19483,17192,17.7,2023-09-23,9.3,2023-10-04,11.0,2023-10-08,4.2,2023-11-10,33.0,2023-11-12,2.1,2023-11-16,3.6,2023-12-01,15.1,78,11.0,0,22.9,36.9,39,98.89,2026-09-22 20:09:36.000000008,1041,Low,63007.2,9061,21746.4,2023,9,2023-09,2023Q3
BATCH-00768,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-NA-02,North America,2024-11-25,24964,24201,0,Fail,Content Uniformity Failure,12411,11179,11004,10191,9858,8699,37.2,2024-12-09,13.8,2025-01-14,36.2,2025-01-19,4.7,2025-03-30,70.2,2025-04-05,5.8,2025-04-08,3.2,2025-04-19,10.6,145,36.2,0,23.4,40.3,79,98.6,2027-12-09 20:09:36.000000008,975,High,59913.6,16265,39036.0,2024,11,2024-11,2024Q4
BATCH-00769,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-NA-01,North America,2023-12-29,37887,36730,1,Pass,Not Applicable,36546,32918,32401,30008,29026,25613,29.5,2024-01-12,14.5,2024-02-05,24.0,2024-02-11,5.7,2024-03-24,41.6,2024-03-29,4.7,2024-04-03,4.9,2024-04-09,6.0,102,24.0,0,26.5,,52,96.79,2027-01-11 20:09:36.000000008,1013,Medium,90928.8,12274,29457.6,2023,12,2023-12,2023Q4
BATCH-00770,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-EU-01,Europe,2023-03-08,28272,27408,1,Pass,Not Applicable,26910,24239,23858,22096,21373,18860,14.4,2023-03-21,12.8,2023-04-12,22.4,2023-04-18,5.7,2023-06-08,50.5,2023-06-16,7.9,2023-06-18,2.1,2023-06-21,2.7,105,22.4,0,27.6,75.2,61,95.51,2025-09-19 04:48:00.000000000,824,Medium,52303.2,9412,17412.2,2023,3,2023-03,2023Q1
BATCH-00771,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-NA-02,North America,2023-06-06,27158,26328,1,Pass,Not Applicable,25945,23370,23003,21304,20607,18184,34.7,2023-06-15,8.9,2023-06-30,14.9,2023-07-02,1.7,2023-08-11,39.7,2023-08-18,7.4,2023-08-23,4.6,2023-08-31,8.4,86,14.9,0,,62.0,52,96.5,2026-06-14 20:09:36.000000008,1026,Medium,65179.2,8974,21537.6,2023,6,2023-06,2023Q2
BATCH-00772,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-NA-01,North America,2025-05-23,18748,18175,1,Pass,Not Applicable,17584,15839,15590,14439,13967,12325,29.5,2025-06-02,10.0,2025-06-27,24.9,2025-06-30,3.0,2025-07-29,29.2,2025-08-06,8.1,2025-08-09,3.1,2025-08-20,11.2,89,24.9,0,25.8,54.1,40,97.23,2027-12-02 04:48:00.000000000,845,Low,34683.8,6423,11882.55,2025,5,2025-05,2025Q2
BATCH-00773,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-EU-01,Europe,2023-12-01,33949,32912,1,Pass,Not Applicable,32032,28852,28399,26302,25442,22451,12.6,2023-12-04,3.0,2024-01-04,31.3,2024-01-08,4.1,2024-02-08,31.2,2024-02-14,6.2,2024-02-24,9.9,2024-03-03,7.6,93,31.3,0,,41.8,47,97.09,2026-06-04 04:48:00.000000000,831,Low,62805.65,11498,21271.3,2023,12,2023-12,2023Q4
BATCH-00774,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-06,Hikal Speciality,India,0.88,WH-NA-02,North America,2023-02-12,30451,29521,0,Fail,Microbial Limit Exceeded,15958,14374,14148,13103,12674,11184,20.2,2023-02-23,10.7,2023-03-25,29.7,2023-03-31,6.4,2023-05-29,59.5,2023-06-02,3.5,2023-06-05,2.9,2023-06-12,7.3,120,29.7,0,21.0,48.9,66,98.52,2025-02-22 13:26:24.000000008,628,High,95920.65,19267,60691.05,2023,2,2023-02,2023Q1
