snapshot_month,warehouse_id,warehouse_name,region,drug_code,brand_name,is_cold_chain,unit_cost_usd,units_on_hand,monthly_demand_units,units_issued,safety_stock,reorder_point,months_of_supply,days_to_expiry,units_expiring_soon,warehouse_capacity,inventory_value_usd
2025-12,WH-LA-01,Sao Paulo DC,Latin America,DrugC,Cholestat,1,12.3,1727.0,5591,5128,2767,9476,0.31,380,133,215000,21242.1
2025-12,WH-LA-01,Sao Paulo DC,Latin America,DrugX,Nephrolyte,0,1.85,81184.0,18909,18909,9359,32049,4.29,285,10586,215000,150190.4
2025-12,WH-LA-01,Sao Paulo DC,Latin America,DrugY,Cardiovex,0,2.4,115849.0,32171,31128,15924,54529,3.6,273,8023,215000,278037.6
2023-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,10511.0,4747,4600,2349,8045,2.21,288,534,150000,100905.6
2023-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7781.0,3122,2991,1545,5291,2.49,347,179,150000,24510.15
2023-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4197.0,2972,2736,1471,5037,1.41,119,137,150000,51623.1
2023-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,,10523,9729,5208,17835,2.52,343,3300,150000,48982.45
2023-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,69039.0,16589,15672,8211,28117,4.16,474,1818,150000,165693.6
2023-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,7368.0,4578,4285,2266,7759,1.61,380,806,150000,70732.8
2023-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,11772.0,3105,2794,1536,5262,3.79,341,1736,150000,37081.8
2023-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,2058.0,3144,3099,1556,5328,0.65,312,98,150000,25313.4
2023-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,34485.0,10241,9934,5069,17358,3.37,463,1228,150000,63797.25
2023-02,WH-ME-01,Dubai DC,MEA,DrugY,Cardiovex,0,2.4,54479.0,17473,17401,8649,29616,3.12,646,819,150000,130749.6
2023-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,4685.0,4437,4437,2196,7520,1.06,268,633,150000,44976.0
2023-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,6137.0,2636,2307,1304,4467,2.33,356,398,150000,19331.55
2023-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,562.0,2814,2720,1392,4768,0.2,81,20,150000,6912.6
2023-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,22753.0,9506,8589,4705,16112,2.39,329,1055,150000,42093.05
2023-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,73453.0,17004,16624,8416,28820,4.32,385,9076,150000,176287.2
2023-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,792.0,3964,3964,1962,6718,0.2,432,14,150000,7603.2
2023-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7455.0,2691,2663,1332,4561,2.77,267,1103,150000,23483.25
2023-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,5026.0,2713,2684,1342,4597,1.85,236,240,150000,61819.8
2023-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,39163.0,8795,8114,4353,14907,4.45,579,5046,150000,72451.55
2023-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,50148.0,14698,14198,7275,24912,3.41,454,6904,150000,120355.2
2023-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,4169.0,4180,4036,2069,7085,1.0,288,175,150000,40022.4
2023-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,9018.0,2556,2384,1265,4332,3.53,311,329,150000,28406.7
2023-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,6545.0,2664,2408,1318,4514,2.46,317,115,150000,80503.5
2023-05,WH-ME-01,Dubai DC,MEA,DrugX,Nephrolyte,0,1.85,34428.0,9055,8333,4482,15348,3.8,564,863,150000,63691.8
2023-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,65946.0,14575,14464,7214,24704,4.52,473,185,150000,158270.4
2023-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,7052.0,3628,3578,1795,6148,1.94,145,1492,150000,67699.2
2023-06,WH-ME-01,Dubai DC,MEA,DrugB,Betacor,0,3.15,6162.0,2219,2219,1098,3760,2.78,499,531,150000,19410.3
2023-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4743.0,2507,2491,1240,4248,1.89,159,665,150000,58338.9
2023-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,32037.0,8545,7918,4229,14483,3.75,339,954,150000,59268.45
2023-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,38168.0,14629,12436,7241,24795,2.61,370,3627,150000,91603.2
2023-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,5859.0,3432,3432,1698,5816,1.71,375,929,150000,56246.4
2023-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7097.0,2113,2040,1045,3580,3.36,309,621,150000,22355.55
2023-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,2768.0,2275,2123,1126,3856,1.22,254,348,150000,34046.4
2023-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,25206.0,7932,6911,3926,13444,3.18,234,1689,150000,46631.1
2023-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,34259.0,13564,13564,6714,22990,2.53,524,3940,150000,82221.6
2023-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,7076.0,3430,3106,1697,5813,2.06,226,591,150000,67929.6
2023-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,8676.0,2472,2143,1223,4189,3.51,273,1547,150000,27329.4
2023-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4198.0,2665,2657,1319,4517,1.58,176,635,150000,51635.4
2023-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,29824.0,7804,7804,3862,13226,3.82,285,7170,150000,55174.4
2023-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,50861.0,14718,14718,7285,24946,3.46,419,2605,150000,122066.4
2023-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,11393.0,4119,3905,2038,6980,2.77,25,1392,150000,109372.8
2023-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,5116.0,2354,2140,1165,3989,2.17,198,1387,150000,16115.4
2023-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,8183.0,2602,2369,1287,4409,3.15,181,249,150000,100650.9
2023-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,16719.0,8677,7227,4295,14707,1.93,703,818,150000,30930.15
2023-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,48109.0,15858,15573,7849,26878,3.03,509,8572,150000,115461.6
2023-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,6659.0,4037,3761,1998,6842,1.65,236,2101,150000,63926.4
2023-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,10194.0,2963,2962,1466,5021,3.44,195,1339,150000,32111.1
2023-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,589.0,2946,2704,1458,4993,0.2,263,194,150000,7244.7
2023-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,37385.0,10474,10423,5184,17752,3.57,491,1457,150000,69162.25
2023-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,50045.0,15714,15714,7778,26634,3.18,187,7758,150000,120108.0
2023-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,9608.0,4716,4716,2334,7993,2.04,277,1149,150000,92236.8
2023-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,14001.0,3239,3180,1603,5489,4.32,459,1744,150000,44103.15
2023-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4070.0,2984,2662,1477,5057,1.36,312,579,150000,50061.0
2023-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,31944.0,10169,8753,5033,17235,3.14,355,3240,150000,59096.4
2023-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,69270.0,18170,17154,8994,30798,3.81,468,1281,150000,166248.0
2023-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,11851.0,4770,4735,2361,8085,2.48,253,167,150000,113769.6
2023-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,10480.0,3462,3308,1713,5867,3.03,149,1896,150000,33012.0
2023-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3271.0,3444,3193,1704,5836,0.95,347,109,150000,40233.3
2023-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,29014.0,10338,9856,5117,17522,2.81,183,5428,150000,53675.9
2023-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,38800.0,19781,18559,9791,33528,1.96,281,1441,150000,93120.0
2024-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,4810.0,5027,4810,2488,8520,0.96,337,694,150000,46176.0
2024-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,8377.0,3576,3284,1770,6061,2.34,449,676,150000,26387.55
2024-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,5719.0,3483,3250,1724,5903,1.64,333,467,150000,70343.7
2024-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,33655.0,12302,12071,6089,20851,2.74,397,1438,150000,62261.75
2024-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,51792.0,19319,17391,9562,32744,2.68,657,1172,150000,124300.8
2024-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,12485.0,4475,4093,2215,7585,2.79,325,1501,150000,119856.0
2024-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,8801.0,3388,3388,1677,5742,2.6,261,1724,150000,27723.15
2024-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,5522.0,3786,3783,1874,6417,1.46,271,343,150000,67920.6
2024-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,18311.0,11158,9898,5523,18912,1.64,197,1005,150000,33875.35
2024-02,WH-ME-01,Dubai DC,MEA,DrugY,Cardiovex,0,2.4,43736.0,20389,18595,10092,34558,2.15,371,11867,150000,104966.4
2024-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,1535.0,4404,4404,2179,7463,0.35,231,135,150000,14736.0
2024-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7936.0,3103,2631,1535,5258,2.56,297,1153,150000,24998.4
2024-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,6329.0,3155,3065,1561,5347,2.01,247,768,150000,77846.7
2024-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,27216.0,10148,9746,5023,17200,2.68,358,2835,150000,50349.6
2024-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,22865.0,18168,18168,8993,30794,1.26,648,3701,150000,54876.0
2024-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,6420.0,4363,3686,2159,7394,1.47,407,846,150000,61632.0
2024-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7095.0,2925,2727,1447,4957,2.43,451,1038,150000,22349.25
2024-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,789.0,2866,2806,1418,4857,0.28,341,74,150000,9704.7
2024-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,28156.0,9399,9399,4652,15930,3.0,318,2100,150000,52088.6
2024-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,80540.0,15843,15330,7842,26853,5.08,556,7710,150000,193296.0
2024-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,808.0,4043,3680,2001,6852,0.2,315,6,150000,7756.8
2024-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,10400.0,3049,2905,1509,5167,3.41,263,1769,150000,32760.0
2024-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4973.0,2890,2523,1430,4898,1.72,248,506,150000,61167.9
2024-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,37673.0,9474,9474,4689,16057,3.98,644,10180,150000,69695.05
2024-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,29262.0,15096,14007,7472,25587,1.94,488,1338,150000,70228.8
2024-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,1312.0,3548,3548,1756,6013,0.37,364,10,150000,12595.2
2024-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,3914.0,2551,2310,1262,4323,1.53,253,264,150000,12329.1
2024-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,1845.0,2521,2350,1247,4272,0.73,5,180,150000,22693.5
2024-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,26607.0,8910,8419,4410,15102,2.99,305,2423,150000,49222.95
2024-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,54133.0,14297,14024,7077,24233,3.79,726,3089,150000,129919.2
2024-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,9580.0,3803,3256,1882,6445,2.52,71,1062,150000,91968.0
2024-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7443.0,2539,2092,1256,4302,2.93,514,917,150000,23445.45
2024-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3467.0,2776,2632,1374,4705,1.25,67,236,150000,42644.1
2024-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,15353.0,9317,8823,4611,15791,1.65,201,935,150000,28403.05
2024-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,48230.0,14355,14355,7105,24331,3.36,440,2042,150000,115752.0
2024-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,4253.0,4058,3792,2008,6877,1.05,12,665,150000,40828.8
2024-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7721.0,2714,2604,1343,4599,2.84,305,1304,150000,24321.15
2024-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,1687.0,2628,2367,1300,4453,0.64,95,352,150000,20750.1
2024-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,27505.0,9233,9233,4570,15649,2.98,86,5098,150000,50884.25
2024-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,74758.0,14960,14064,7405,25357,5.0,689,14276,150000,179419.2
2024-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,823.0,4117,3957,2037,6977,0.2,244,54,150000,7900.8
2024-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,3020.0,3015,2782,1492,5110,1.0,201,294,150000,9513.0
2024-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,7465.0,2679,2679,1326,4540,2.79,240,156,150000,91819.5
2024-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,19753.0,8701,8701,4306,14747,2.27,437,1320,150000,36543.05
2024-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,44903.0,15832,15832,7836,26834,2.84,647,2318,150000,107767.2
2024-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,4295.0,4922,4692,2436,8342,0.87,360,547,150000,41232.0
2024-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,12600.0,3077,3077,1523,5215,4.1,387,256,150000,39690.0
2024-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3002.0,3008,2603,1488,5097,1.0,63,199,150000,36924.6
2024-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,31798.0,11037,10482,5463,18707,2.88,722,7230,150000,58826.3
2024-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,68571.0,16913,14228,8371,28666,4.05,360,1324,150000,164570.4
2024-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,6833.0,4629,4629,2291,7845,1.48,298,496,150000,65596.8
2024-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,10329.0,3181,2820,1574,5391,3.25,275,1131,150000,32536.35
2024-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3033.0,3319,3094,1642,5624,0.91,396,761,150000,37305.9
2024-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,31570.0,12006,12006,5942,20349,2.63,429,281,150000,58404.5
2024-11,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,42321.0,17506,16518,8665,29672,2.42,551,13158,150000,101570.4
2024-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,11605.0,4898,4814,2424,8301,2.37,271,2646,150000,111408.0
2024-12,WH-ME-01,Dubai DC,MEA,DrugB,Betacor,0,3.15,9756.0,3508,3508,1736,5945,2.78,443,2569,150000,30731.4
2024-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4835.0,3644,3164,1803,6175,1.33,104,155,150000,59470.5
2024-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,46984.0,12493,11621,6184,21175,3.76,517,9155,150000,86920.4
2024-12,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,51189.0,21023,19516,10406,35633,2.43,476,2149,150000,122853.6
2025-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,,5281,5125,2614,8951,1.99,290,667,150000,101059.2
2025-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,12092.0,3604,3479,1783,6107,3.36,294,157,150000,38089.8
2025-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4339.0,3443,3343,1704,5835,1.26,109,1101,150000,53369.7
2025-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,54776.0,12843,12380,6357,21768,4.27,273,6768,150000,101335.6
2025-01,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,21388.0,18653,16921,9233,31616,1.15,332,3660,150000,51331.2
2025-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,13253.0,4933,4726,2441,8360,2.69,329,3428,150000,127228.8
2025-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,11227.0,3690,3403,1826,6254,3.04,404,1882,150000,35365.05
2025-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,9186.0,3775,3413,1868,6398,2.43,5,1459,150000,112987.8
2025-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,31332.0,11647,11647,5765,19741,2.69,442,1946,150000,57964.2
2025-02,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,,20897,20387,10344,35420,2.25,745,868,150000,112891.2
2025-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,7699.0,4914,4609,2432,8328,1.57,151,137,150000,73910.4
2025-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,15975.0,3509,3176,1736,5946,4.55,390,1083,150000,50321.25
2025-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,5902.0,3399,3202,1682,5760,1.74,200,823,150000,72594.6
2025-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,49764.0,10934,10934,5412,18532,4.55,405,10236,150000,92063.4
2025-03,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,41512.0,22252,20116,11014,37716,1.87,640,345,150000,99628.8
2025-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,12968.0,4758,4758,2355,8064,2.73,180,1529,150000,124492.8
2025-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,10889.0,3326,2952,1646,5637,3.27,480,659,150000,34300.35
2025-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3056.0,3131,3131,1549,5306,0.98,215,422,150000,37588.8
2025-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,31645.0,11590,10422,5737,19645,2.73,375,7226,150000,58543.25
2025-04,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,44984.0,19656,18173,9729,33316,2.29,439,3258,150000,107961.6
2025-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,5709.0,4325,4314,2140,7330,1.32,281,677,150000,54806.4
2025-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,1927.0,3061,3048,1515,5188,0.63,480,74,150000,6070.05
2025-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3347.0,3160,2831,1564,5356,1.06,169,794,150000,41168.1
2025-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,31888.0,10759,9823,5325,18235,2.96,268,737,150000,58992.8
2025-05,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,27861.0,17677,16660,8750,29962,1.58,576,4747,150000,66866.4
2025-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,6403.0,3808,3703,1884,6453,1.68,307,173,150000,61468.8
2025-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,10055.0,2443,2169,1209,4140,4.12,517,1401,150000,31673.25
2025-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3495.0,2642,2409,1307,4477,1.32,328,322,150000,42988.5
2025-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,34680.0,8911,7683,4410,15103,3.89,371,7587,150000,64158.0
2025-06,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,28533.0,14829,14829,7340,25134,1.92,402,2055,150000,68479.2
2025-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,,4151,3973,2054,7035,4.22,227,1795,150000,168009.6
2025-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7868.0,2613,2607,1293,4428,3.01,536,1205,150000,24784.2
2025-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,6292.0,2678,2523,1325,4538,2.35,82,38,150000,77391.6
2025-07,WH-ME-01,Dubai DC,MEA,DrugX,Nephrolyte,0,1.85,34058.0,9173,8911,4540,15547,3.71,380,212,150000,63007.3
2025-07,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,41304.0,16582,16582,8208,28106,2.49,548,8233,150000,99129.6
2025-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,5955.0,3670,3357,1816,6220,1.62,222,480,150000,57168.0
2025-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,7100.0,2885,2397,1428,4890,2.46,416,989,150000,22365.0
2025-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,4509.0,2854,2464,1412,4836,1.58,130,75,150000,55460.7
2025-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,13612.0,9824,8394,4862,16650,1.39,433,648,150000,25182.2
2025-08,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,65230.0,16561,14760,8197,28070,3.94,409,7360,150000,156552.0
2025-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugA,Angiotrol,1,9.6,8561.0,4563,4387,2258,7733,1.88,300,113,150000,82185.6
2025-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,12767.0,3246,3071,1606,5501,3.93,231,1418,150000,40216.05
2025-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,6398.0,3071,2803,1520,5205,2.08,350,532,150000,78695.4
2025-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,26538.0,10547,10196,5220,17876,2.52,413,9018,150000,49095.3
2025-09,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,36107.0,17509,17024,8666,29676,2.06,401,5129,150000,86656.8
2025-10,WH-ME-01,Dubai DC,MEA,DrugA,Angiotrol,1,9.6,3484.0,4612,4551,2282,7816,0.76,137,1234,150000,33446.4
2025-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugB,Betacor,0,3.15,12128.0,3112,2807,1540,5274,3.9,141,1427,150000,38203.2
2025-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugC,Cholestat,1,12.3,3488.0,3532,3506,1748,5986,0.99,281,1634,150000,42902.4
2025-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugX,Nephrolyte,0,1.85,42316.0,10633,10400,5263,18022,3.98,257,13908,150000,78284.6
2025-10,WH-ME-01,Dubai DC,Middle East & Africa,DrugY,Cardiovex,0,2.4,62579.0,20161,20161,9979,34172,3.1,475,21510,150000,150189.6
