shipment_id,batch_id,leg,leg_sequence,drug_code,region,warehouse_id,supplier_id,supplier_name,carrier,transport_mode,is_cold_chain,units_shipped,units_received,planned_transit_days,actual_transit_days,ship_date,delivery_date,delay_days,is_late,units_damaged,damage_rate_pct,temperature_excursion,freight_cost_usd,year_month
SHP-1-01106,BATCH-01106,Plant to Warehouse,1,DrugA,Europe,WH-EU-01,SUP-02,Divis Laboratories,Marken,Air,1,16580,16320,3.0,3.0,2024-11-13,2024-11-16,0.0,0,260,1.57,0,10793.58,2024-11
SHP-1-01107,BATCH-01107,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-04,Lonza Group AG,Marken,Sea,0,76085,74891,22.0,22.0,2024-10-27,2024-11-18,0.0,0,1194,1.57,0,4565.1,2024-10
SHP-1-01108,BATCH-01108,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,43704,43018,6.0,,2024-11-01,2024-11-07,0.0,0,686,1.57,0,6992.64,2024-11
SHP-1-01109,BATCH-01109,Plant to Warehouse,1,DrugC,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Marken,Road,1,30452,29974,6.0,6.0,2025-04-17,2025-04-23,0.0,0,478,1.57,0,7552.1,2025-04
SHP-1-01110,BATCH-01110,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-05,Cambrex Corporation,Marken,Rail,0,50400,49609,9.0,10.0,2025-07-23,2025-08-02,1.0,1,791,1.57,0,5544.0,2025-07
SHP-1-01111,BATCH-01111,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Air,0,17052,16784,3.0,3.0,2023-12-12,2023-12-15,0.0,0,268,1.57,0,7161.84,2023-12
SHP-1-01112,BATCH-01112,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Air,0,24832,24442,3.0,3.0,2025-09-06,2025-09-09,0.0,0,390,1.57,0,10429.44,2025-09
SHP-1-01113,BATCH-01113,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-06,Hikal Speciality,DHL Life Sciences,Sea,0,50900,50101,22.0,22.0,2024-11-16,2024-12-08,0.0,0,799,1.57,0,3054.0,2024-11
SHP-1-01114,BATCH-01114,Plant to Warehouse,1,DrugC,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Road,1,12702,12503,6.0,21.0,2024-09-15,2024-10-06,15.0,1,199,1.57,0,3150.1,2024-09
SHP-1-01115,BATCH-01115,Plant to Warehouse,1,DrugC,North America,WH-NA-01,SUP-05,Cambrex Corporation,FedEx Custom Critical,Air,1,35212,34659,3.0,3.0,2023-12-17,2023-12-20,0.0,0,553,1.57,0,22923.01,2023-12
SHP-1-01116,BATCH-01116,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Regional 3PL,Road,0,34740,34195,6.0,6.0,2024-04-11,2024-04-17,0.0,0,545,1.57,0,5558.4,2024-04
SHP-1-01117,BATCH-01117,Plant to Warehouse,1,DrugY,LATAM,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Road,0,63427,62431,6.0,6.0,2024-12-07,2024-12-13,0.0,0,996,1.57,0,10148.32,2024-12
SHP-1-01118,BATCH-01118,Plant to Warehouse,1,DrugA,Europe,WH-EU-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma  ,Road,1,14481,14254,6.0,6.0,2024-02-09,2024-02-15,0.0,0,227,1.57,0,3591.29,2024-02
SHP-1-01119,BATCH-01119,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-06,Hikal Speciality,Marken,Road,0,53635,52793,6.0,6.0,2023-12-01,2023-12-07,0.0,0,842,1.57,0,8581.6,2023-12
SHP-1-01120,BATCH-01120,Plant to Warehouse,1,DrugB,North America,WH-NA-02,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Sea,0,22478,22125,22.0,24.0,2025-04-20,2025-05-14,2.0,1,353,1.57,0,1348.68,2025-04
SHP-1-01121,BATCH-01121,Plant to Warehouse,1,DrugX,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Road,0,23155,22791,6.0,6.0,2024-04-08,2024-04-14,0.0,0,364,1.57,0,3704.8,2024-04
SHP-1-01122,BATCH-01122,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Rail,0,16819,16555,9.0,8.0,2024-11-22,2024-11-30,-1.0,0,264,1.57,0,1850.09,2024-11
SHP-1-01123,BATCH-01123,Plant to Warehouse,1,DrugA,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,Marken,Air,1,17819,17539,3.0,3.0,2023-03-17,2023-03-20,0.0,0,280,1.57,0,11600.17,2023-03
SHP-1-01124,BATCH-01124,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-08,Siegfried Holding,Marken,Rail,0,32753,32239,9.0,9.0,2023-05-01,2023-05-10,0.0,0,514,1.57,0,3602.83,2023-05
SHP-1-01125,BATCH-01125,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Sea,0,17283,17012,22.0,,2025-05-24,2025-06-13,-2.0,0,271,1.57,0,1036.98,2025-05
SHP-1-01126,BATCH-01126,Plant to Warehouse,1,DrugX,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Sea,0,37576,36986,22.0,22.0,2023-07-13,2023-08-04,0.0,0,590,1.57,0,2254.56,2023-07
SHP-1-01127,BATCH-01127,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-06,Hikal Speciality,FedEx Custom Critical,Rail,0,12571,12374,9.0,9.0,2025-04-05,2025-04-14,0.0,0,197,1.57,0,1382.81,2025-04
SHP-1-01128,BATCH-01128,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-05,Cambrex Corporation,Marken,Rail,0,16901,16636,9.0,9.0,2025-07-21,2025-07-30,0.0,0,265,1.57,0,1859.11,2025-07
SHP-1-01129,BATCH-01129,Plant to Warehouse,1,DrugX,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Sea,0,22184,21836,22.0,22.0,2024-06-14,2024-07-06,0.0,0,348,1.57,0,1331.04,2024-06
SHP-1-01130,BATCH-01130,Plant to Warehouse,1,DrugC,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Air,1,32368,31860,3.0,3.0,2025-07-09,2025-07-12,0.0,0,508,1.57,0,21071.57,2025-07
SHP-1-01131,BATCH-01131,Plant to Warehouse,1,DrugC,North America,WH-NA-01,SUP-08,Siegfried Holding,DHL Life Sciences,Air,1,24097,23719,3.0,3.0,2024-04-15,2024-04-18,0.0,0,378,1.57,0,15687.15,2024-04
SHP-1-01132,BATCH-01132,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-05,Cambrex Corporation,FedEx Custom Critical,Road,0,28160,27718,6.0,6.0,2025-09-06,2025-09-12,0.0,0,442,1.57,0,4505.6,2025-09
SHP-1-01133,BATCH-01133,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,0,37901,37306,6.0,6.0,2023-10-24,2023-10-30,0.0,0,595,1.57,0,6064.16,2023-10
SHP-1-01134,BATCH-01134,Plant to Warehouse,1,DrugA,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Road,1,43851,43163,6.0,6.0,2024-04-17,2024-04-23,0.0,0,688,1.57,0,10875.05,2024-04
SHP-1-01135,BATCH-01135,Plant to Warehouse,1,DrugC,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Air,1,24234,23854,3.0,,2024-03-26,2024-03-29,0.0,0,380,1.57,0,15776.33,2024-03
SHP-1-01136,BATCH-01136,Plant to Warehouse,1,DrugY,Europe ,WH-EU-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Sea,0,17843,17563,22.0,22.0,2025-04-20,2025-05-12,0.0,0,280,1.57,0,1070.58,2025-04
SHP-1-01137,BATCH-01137,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Air,0,27720,27285,3.0,3.0,2023-03-22,2023-03-25,0.0,0,435,1.57,0,11642.4,2023-03
SHP-1-01138,BATCH-01138,Plant to Warehouse,1,DrugY,asia pacific,WH-AP-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,33562,33035,6.0,6.0,2025-05-18,2025-05-24,0.0,0,527,1.57,0,5369.92,2025-05
SHP-1-01139,BATCH-01139,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Air,0,15298,15058,3.0,7.0,2023-03-16,2023-03-23,4.0,1,240,1.57,0,6425.16,2023-03
SHP-1-01140,BATCH-01140,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Air,0,19048,18749,3.0,3.0,2024-01-01,2024-01-04,0.0,0,299,1.57,0,8000.16,2024-01
SHP-1-01141,BATCH-01141,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-03,Zhejiang Kangtai Chem,Marken,Sea,0,20501,20179,22.0,22.0,2024-10-01,2024-10-23,0.0,0,322,1.57,0,1230.06,2024-10
SHP-1-01142,BATCH-01142,Plant to Warehouse,1,DrugA,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,DHL Life Sciences,Road,1,24823,24433,6.0,6.0,2023-07-15,2023-07-21,0.0,0,390,1.57,1,6156.1,2023-07
SHP-1-01143,BATCH-01143,Plant to Warehouse,1,DrugA,North America,WH-NA-02,SUP-02,Divis Laboratories,Marken,Air,1,13332,13123,3.0,3.0,2024-07-04,2024-07-07,0.0,0,209,1.57,0,8679.13,2024-07
SHP-1-01144,BATCH-01144,Plant to Warehouse,1,DrugA,Latin America,WH-LA-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Air,1,38085,37487,3.0,7.0,2025-10-26,2025-11-02,4.0,1,598,1.57,0,24793.34,2025-10
SHP-1-01145,BATCH-01145,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,0,7991,7866,6.0,,2025-06-06,2025-06-12,0.0,0,125,1.56,0,1278.56,2025-06
SHP-1-01146,BATCH-01146,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Regional 3PL  ,Road,0,14135,13913,6.0,6.0,2023-03-17,2023-03-23,0.0,0,222,1.57,0,2261.6,2023-03
SHP-1-01147,BATCH-01147,Plant to Warehouse,1,DrugA,North America,WH-NA-02,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Air,1,24052,23674,3.0,3.0,2024-10-19,2024-10-22,0.0,0,378,1.57,0,15657.85,2024-10
SHP-1-01148,BATCH-01148,Plant to Warehouse,1,DrugA,North America,WH-NA-02,SUP-08,Siegfried Holding,DHL Life Sciences,Air,1,25898,25491,3.0,3.0,2024-09-24,2024-09-27,0.0,0,407,1.57,0,16859.6,2024-09
SHP-1-01149,BATCH-01149,Plant to Warehouse,1,DrugX,Latin America,WH-LA-01,SUP-08,Siegfried Holding,DHL Life Sciences,Road,0,14916,14682,6.0,6.0,2023-05-10,2023-05-16,0.0,0,234,1.57,0,2386.56,2023-05
SHP-1-01150,BATCH-01150,Plant to Warehouse,1,DrugB,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,21082,20751,6.0,6.0,2024-11-08,2024-11-14,0.0,0,331,1.57,0,3373.12,2024-11
SHP-1-01151,BATCH-01151,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-04,Lonza Group AG,Regional 3PL,Rail,0,23521,23152,9.0,17.0,2024-07-23,2024-08-09,8.0,1,369,1.57,0,2587.31,2024-07
SHP-1-01152,BATCH-01152,Plant to Warehouse,1,DrugB,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Air,0,23810,23436,3.0,3.0,2025-01-02,2025-01-05,0.0,0,374,1.57,0,10000.2,2025-01
SHP-1-01153,BATCH-01153,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,29944,29474,6.0,6.0,2023-12-04,2023-12-10,0.0,0,470,1.57,0,4791.04,2023-12
SHP-1-01154,BATCH-01154,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Sea,0,21353,21018,22.0,22.0,2023-11-05,2023-11-27,0.0,0,335,1.57,0,1281.18,2023-11
SHP-1-01155,BATCH-01155,Plant to Warehouse,1,DrugX,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,Marken,Road,0,50887,50088,6.0,6.0,2025-02-16,2025-02-22,0.0,0,799,1.57,0,8141.92,2025-02
SHP-1-01156,BATCH-01156,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,Regional 3PL,Sea,0,34262,33724,22.0,20.0,2025-02-04,2025-02-24,-2.0,0,538,1.57,0,2055.72,2025-02
SHP-1-01157,BATCH-01157,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Rail,0,19805,19494,9.0,17.0,2023-08-02,2023-08-19,8.0,1,311,1.57,0,2178.55,2023-08
SHP-1-01158,BATCH-01158,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,DHL Life Sciences,Sea,0,28988,28533,22.0,21.0,2023-09-20,2023-10-11,-1.0,0,455,1.57,0,1739.28,2023-09
SHP-1-01159,BATCH-01159,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Rail,0,29305,28845,9.0,10.0,2024-08-28,2024-09-07,1.0,1,460,1.57,0,3223.55,2024-08
SHP-1-01160,BATCH-01160,Plant to Warehouse,1,DrugA,Middle East & Africa,WH-ME-01,SUP-08,Siegfried Holding,Regional 3PL,Road,1,46075,45352,6.0,6.0,2025-05-09,2025-05-15,0.0,0,723,1.57,1,11426.6,2025-05
SHP-1-01161,BATCH-01161,Plant to Warehouse,1,DrugY,North America,WH-NA-02,SUP-02,Divis Laboratories,Marken,Sea,0,20866,20538,22.0,20.0,2023-09-03,2023-09-23,-2.0,0,328,1.57,0,1251.96,2023-09
SHP-1-01162,BATCH-01162,Plant to Warehouse,1,DrugX,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Sea,0,39048,38435,22.0,22.0,2023-09-13,2023-10-05,0.0,0,613,1.57,0,2342.88,2023-09
SHP-1-01163,BATCH-01163,Plant to Warehouse,1,DrugA,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Marken,Air,1,16627,16366,3.0,3.0,2025-05-07,2025-05-10,0.0,0,261,1.57,0,10824.18,2025-05
SHP-1-01164,BATCH-01164,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Air,0,51226,50422,3.0,3.0,2025-01-17,2025-01-20,0.0,0,804,1.57,0,21514.92,2025-01
SHP-1-01165,BATCH-01165,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Road,0,48244,47487,6.0,6.0,2025-07-30,2025-08-05,0.0,0,757,1.57,0,7719.04,2025-07
SHP-1-01166,BATCH-01166,Plant to Warehouse,1,DrugB,Latin America,WH-LA-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Air,0,18400,18111,3.0,3.0,2025-04-01,2025-04-04,0.0,0,289,1.57,0,7728.0,2025-04
SHP-1-01167,BATCH-01167,Plant to Warehouse,1,DrugA,Europe,WH-EU-01,SUP-06,Hikal Speciality,Regional 3PL,Road,1,24852,24462,6.0,6.0,2025-09-01,2025-09-07,0.0,0,390,1.57,0,6163.3,2025-09
SHP-1-01168,BATCH-01168,Plant to Warehouse,1,DrugX,Europe,WH-EU-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Rail,0,34176,33639,9.0,9.0,2023-08-17,2023-08-26,0.0,0,537,1.57,0,3759.36,2023-08
SHP-1-01169,BATCH-01169,Plant to Warehouse,1,DrugA,Europe,WH-EU-01,SUP-02,Divis Laboratories,DHL Life Sciences,Air,1,26025,25616,3.0,3.0,2023-10-29,2023-11-01,0.0,0,409,1.57,0,16942.28,2023-10
SHP-1-01170,BATCH-01170,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,Marken,Air,0,55929,55051,3.0,3.0,2023-10-06,2023-10-09,0.0,0,878,1.57,0,23490.18,2023-10
SHP-1-01171,BATCH-01171,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Sea,0,28435,27989,22.0,21.0,2023-04-27,2023-05-18,-1.0,0,446,1.57,0,1706.1,2023-04
SHP-1-01172,BATCH-01172,Plant to Warehouse,1,DrugA,Latin America,WH-LA-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Air,1,23850,23476,3.0,3.0,2025-03-20,2025-03-23,0.0,0,374,1.57,0,15526.35,2025-03
SHP-1-01173,BATCH-01173,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,Regional 3PL,Road,0,22943,22583,6.0,6.0,2024-12-09,2024-12-15,0.0,0,360,1.57,0,3670.88,2024-12
SHP-1-01174,BATCH-01174,Plant to Warehouse,1,DrugA,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Air,1,16726,16463,3.0,3.0,2023-05-18,2023-05-21,0.0,0,263,1.57,0,10888.63,2023-05
SHP-1-01175,BATCH-01175,Plant to Warehouse,1,DrugX,MEA,WH-ME-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Road,0,35537,34979,6.0,6.0,2023-09-07,2023-09-13,0.0,0,558,1.57,0,5685.92,2023-09
SHP-1-01176,BATCH-01176,Plant to Warehouse,1,DrugA,North America,WH-NA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Air,1,19602,19294,3.0,3.0,2023-08-13,2023-08-16,0.0,0,308,1.57,0,12760.9,2023-08
SHP-1-01177,BATCH-01177,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-08,Siegfried Holding,Marken,Road,0,43978,43288,6.0,6.0,2024-03-16,2024-03-22,0.0,0,690,1.57,0,7036.48,2024-03
SHP-1-01178,BATCH-01178,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Sea,0,16265,16010,22.0,23.0,2024-05-05,2024-05-28,1.0,1,255,1.57,0,975.9,2024-05
SHP-1-01179,BATCH-01179,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Air,0,28861,28408,3.0,,2023-11-22,2023-11-25,0.0,0,453,1.57,0,12121.62,2023-11
SHP-1-01180,BATCH-01180,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-05,Cambrex Corporation,Marken,Sea,0,45336,44624,22.0,20.0,2025-08-21,2025-09-10,-2.0,0,712,1.57,0,2720.16,2025-08
SHP-1-01181,BATCH-01181,Plant to Warehouse,1,DrugA,North America,WH-NA-02,SUP-05,Cambrex Corporation,Regional 3PL,Road,1,11189,11013,6.0,9.0,2023-09-05,2023-09-14,3.0,1,176,1.57,0,2774.87,2023-09
SHP-1-01182,BATCH-01182,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Sea,0,65789,64756,22.0,20.0,2024-09-05,2024-09-25,-2.0,0,1033,1.57,0,3947.34,2024-09
SHP-1-01183,BATCH-01183,Plant to Warehouse,1,DrugY,Europe,WH-EU-01,SUP-08,Siegfried Holding,DHL Life Sciences,Air,0,23486,23117,3.0,3.0,2024-04-25,2024-04-28,0.0,0,369,1.57,0,9864.12,2024-04
SHP-1-01184,BATCH-01184,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,FedEx Custom Critical,Road,0,29745,29278,6.0,6.0,2024-04-02,2024-04-08,0.0,0,467,1.57,0,4759.2,2024-04
SHP-1-01185,BATCH-01185,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,DHL Life Sciences,Sea,0,34752,34206,22.0,22.0,2025-05-04,2025-05-26,0.0,0,546,1.57,0,2085.12,2025-05
SHP-1-01186,BATCH-01186,Plant to Warehouse,1,DrugA,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Air,1,37787,37194,3.0,3.0,2025-10-17,2025-10-20,0.0,0,593,1.57,0,24599.34,2025-10
SHP-1-01187,BATCH-01187,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,30835,30351,6.0,5.0,2023-02-26,2023-03-03,-1.0,0,484,1.57,0,4933.6,2023-02
SHP-1-01188,BATCH-01188,Plant to Warehouse,1,DrugC,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Air,1,42382,41717,3.0,3.0,2024-05-26,2024-05-29,0.0,0,665,1.57,0,27590.68,2024-05
SHP-1-01189,BATCH-01189,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Road,0,17933,17651,6.0,6.0,2023-07-12,2023-07-18,0.0,0,282,1.57,1,2869.28,2023-07
SHP-1-01190,BATCH-01190,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-05,Cambrex Corporation,Marken,Sea,0,57319,56419,22.0,22.0,2024-04-16,2024-05-08,0.0,0,900,1.57,0,3439.14,2024-04
SHP-1-01191,BATCH-01191,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Air,0,35241,34688,3.0,,2024-10-09,2024-10-12,0.0,0,553,1.57,0,14801.22,2024-10
SHP-1-01192,BATCH-01192,Plant to Warehouse,1,DrugY,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Air,0,63941,62937,3.0,3.0,2024-03-29,2024-04-01,0.0,0,1004,1.57,0,26855.22,2024-03
SHP-1-01193,BATCH-01193,Plant to Warehouse,1,DrugB,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Sea,0,20369,20049,22.0,28.0,2024-01-19,2024-02-16,6.0,1,320,1.57,0,1222.14,2024-01
SHP-1-01194,BATCH-01194,Plant to Warehouse,1,DrugC,North America,WH-NA-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Air,1,12917,12714,3.0,3.0,2023-12-29,2024-01-01,0.0,0,203,1.57,0,8408.97,2023-12
SHP-1-01195,BATCH-01195,Plant to Warehouse,1,DrugB,North America,WH-NA-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Road,0,82389,81096,6.0,7.0,2023-12-11,2023-12-18,1.0,1,1293,1.57,0,13182.24,2023-12
SHP-1-01196,BATCH-01196,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,21966,21621,6.0,6.0,2023-12-16,2023-12-22,0.0,0,345,1.57,0,3514.56,2023-12
SHP-1-01197,BATCH-01197,Plant to Warehouse,1,DrugY,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,FedEx Custom Critical,Road,0,52047,51230,6.0,6.0,2024-03-09,2024-03-15,0.0,0,817,1.57,0,8327.52,2024-03
SHP-1-01198,BATCH-01198,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-08,Siegfried Holding,DHL Life Sciences  ,Road,0,28744,28293,6.0,6.0,2024-12-06,2024-12-12,0.0,0,451,1.57,0,4599.04,2024-12
SHP-1-01199,BATCH-01199,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Road,0,43452,42770,6.0,15.0,2023-06-09,2023-06-24,9.0,1,682,1.57,0,6952.32,2023-06
SHP-1-01200,BATCH-01200,Plant to Warehouse,1,DrugA,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Air,1,20902,20574,3.0,3.0,2023-03-26,2023-03-29,0.0,0,328,1.57,0,13607.2,2023-03
SHP-1-01201,BATCH-01201,Plant to Warehouse,1,DrugX,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,Regional 3PL,Road,0,24568,24182,6.0,6.0,2024-07-20,2024-07-26,0.0,0,386,1.57,0,3930.88,2024-07
SHP-1-01202,BATCH-01202,Plant to Warehouse,1,DrugX,North America,WH-NA-02,SUP-07,Shandong Xinhua Pharm,Marken,Road,0,15295,15055,6.0,,2025-01-25,2025-01-30,-1.0,0,240,1.57,0,2447.2,2025-01
SHP-1-01203,BATCH-01203,Plant to Warehouse,1,DrugA,North America,WH-NA-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Air,1,37244,36659,3.0,3.0,2023-11-15,2023-11-18,0.0,0,585,1.57,1,24245.84,2023-11
SHP-1-01204,BATCH-01204,Plant to Warehouse,1,DrugX,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,33378,32854,6.0,6.0,2023-08-29,2023-09-04,0.0,0,524,1.57,0,5340.48,2023-08
SHP-1-01205,BATCH-01205,Plant to Warehouse,1,DrugY,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Road,0,41074,40429,6.0,6.0,2024-10-19,2024-10-25,0.0,0,645,1.57,0,6571.84,2024-10
SHP-1-01206,BATCH-01206,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,7346,7231,6.0,6.0,2024-03-15,2024-03-21,0.0,0,115,1.57,0,1175.36,2024-03
SHP-1-01207,BATCH-01207,Plant to Warehouse,1,DrugX,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Sea,0,17625,17348,22.0,22.0,2025-03-07,2025-03-29,0.0,0,277,1.57,0,1057.5,2025-03
SHP-1-01208,BATCH-01208,Plant to Warehouse,1,DrugX,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,DHL Life Sciences,Road,0,33198,32677,6.0,6.0,2023-07-20,2023-07-26,0.0,0,521,1.57,0,5311.68,2023-07
SHP-1-01209,BATCH-01209,Plant to Warehouse,1,DrugY,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Road,0,31069,30581,6.0,6.0,2023-06-22,2023-06-28,0.0,0,488,1.57,0,4971.04,2023-06
